DATE,AAPL US Equity,GOOG US Equity,MSFT US Equity,IBM US Equity,GE US Equity,UKX Index,SPX Index,SPTSX Index,DJI Index,DAX Index
2016-08-12,107.93,784.85,58.3,163.53,30.0776,6914.71,2185.79,14796.06,18613.52,10742.84
2016-08-15,108.18,783.22,57.94,161.95,30.0295,6916.02,2184.05,14747.45,18576.47,10713.43
2016-08-16,109.48,782.44,58.12,161.88,30.0295,6941.19,2190.15,14777.02,18636.05,10739.21
2016-08-17,109.38,777.14,57.44,160.7,29.9814,6893.92,2178.15,14703.44,18552.02,10676.65
2016-08-18,109.22,779.91,57.56,160.44,30.0776,6859.15,2182.22,14697.6,18573.94,10537.67
2016-08-19,109.08,777.5,57.6,161.36,30.2121,6868.96,2187.02,14695.68,18597.7,10603.03
2016-08-22,109.36,775.42,57.62,160.04,30.0391,6858.95,2183.87,14687.46,18552.57,10544.36
2016-08-23,108.51,772.15,57.67,160,30.1064,6828.54,2182.64,14748.19,18529.42,10494.35
2016-08-24,108.85,772.08,57.89,160.26,30.0199,6868.51,2186.9,14764.77,18547.3,10592.88
2016-08-25,108.03,769.64,57.95,159.05,30.0103,6835.78,2175.44,14626.24,18481.48,10622.97
2016-08-26,107.57,769.41,58.17,158.63,30.0007,6816.9,2172.47,14630.72,18448.41,10529.59
2016-08-29,106.94,769.54,58.03,158.32,30.0199,6816.9,2169.04,14639.88,18395.4,10587.77
2016-08-30,106.82,772.15,58.1,159.72,30.1448,6838.05,2180.38,14681.97,18502.99,10544.44
2016-08-31,106,769.09,57.89,159.4,30.1545,6820.79,2176.12,14684.85,18454.3,10657.64
2016-09-01,106.1,767.05,57.46,158.88,30.0295,6781.51,2170.95,14597.95,18400.88,10592.69
2016-09-02,106.73,768.78,57.59,159.54,29.991,6745.97,2170.86,14683.91,18419.3,10534.31
2016-09-05,106.73,768.78,57.59,159.54,29.991,6894.6,2170.86,14683.91,18419.3,10683.82
2016-09-06,107.73,771.46,57.67,159.55,30.0776,6879.42,2179.98,14795.7,18491.96,10672.22
2016-09-07,107.7,780.08,57.61,160.35,29.8469,6826.05,2186.48,14813.02,18538.12,10687.14
2016-09-08,108.36,780.35,57.66,161.64,29.8565,6846.58,2186.16,14796.75,18526.14,10752.98
2016-09-09,105.52,775.32,57.43,159,29.8372,6858.7,2181.3,14803.26,18479.91,10675.29
2016-09-12,103.13,759.66,56.21,155.69,28.9433,6776.95,2127.81,14540,18085.45,10573.44
2016-09-13,105.44,769.02,57.05,158.29,29.3086,6700.9,2159.04,14597.14,18325.07,10431.77
2016-09-14,107.95,759.69,56.53,155.81,28.6934,6665.63,2127.02,14349.1,18066.75,10386.6
2016-09-15,111.77,762.49,56.26,154.05,28.5492,6673.31,2125.77,14366.46,18034.77,10378.4
2016-09-16,115.57,771.76,57.19,155.66,28.5972,6730.3,2147.26,14503.67,18212.48,10431.2
2016-09-19,114.92,768.88,57.25,153.84,28.5299,6710.28,2139.16,14450.69,18123.8,10276.17
2016-09-20,113.58,765.7,56.93,154.87,28.2896,6813.55,2139.12,14496.23,18120.17,10373.87
2016-09-21,113.57,771.41,56.81,154.45,28.5203,6830.79,2139.76,14521.98,18129.96,10393.86
2016-09-22,113.55,776.22,57.76,155.53,28.6934,6834.77,2163.12,14710.82,18293.7,10436.49
2016-09-23,114.62,787.21,57.82,156.11,28.876,6911.4,2177.18,14797.18,18392.46,10674.18
2016-09-26,112.71,786.9,57.43,154.98,28.7318,6909.43,2164.69,14697.93,18261.45,10626.97
2016-09-27,112.88,774.21,56.9,153.98,28.3954,6818.04,2146.1,14619.46,18094.83,10393.71
2016-09-28,113.09,783.01,57.95,156.77,28.7222,6807.67,2159.93,14558.04,18228.3,10361.48
2016-09-29,113.95,781.56,58.03,158.29,28.7414,6849.38,2171.37,14731.43,18339.24,10438.34
2016-09-30,112.18,775.01,57.4,158.11,28.3858,6919.42,2151.13,14754.55,18143.45,10405.54
2016-10-03,113.05,777.29,57.6,158.85,28.4723,6899.33,2168.27,14725.86,18308.15,10405.54
2016-10-04,112.52,772.56,57.42,157.61,28.4915,6983.52,2161.2,14689.04,18253.85,10511.02
2016-10-05,113,776.43,57.24,156.46,28.3569,7074.34,2150.49,14521,18168.45,10619.61
2016-10-06,113.05,776.47,57.64,157.08,28.3569,7033.25,2159.73,14610.58,18281.03,10585.78
2016-10-07,113.89,776.86,57.74,156.88,28.1358,6999.96,2160.77,14595.5,18268.5,10568.8
2016-10-10,114.06,775.08,57.8,155.67,27.9532,7044.39,2153.74,14595.5,18240.49,10490.86
2016-10-11,116.05,785.94,58.04,157.02,27.7417,7097.5,2163.66,14566.26,18329.04,10624.08
2016-10-12,116.3,783.07,57.19,154.79,27.7994,7070.88,2136.73,14549.6,18128.66,10577.16
2016-10-13,117.34,786.14,57.11,154.29,27.7802,7024.01,2139.18,14618.97,18144.2,10523.07
2016-10-14,116.98,778.19,56.92,153.72,27.6552,6977.74,2132.55,14643.71,18098.94,10414.07
2016-10-17,117.63,778.53,57.42,154.45,27.7706,7013.55,2132.98,14584.99,18138.38,10580.38
2016-10-18,117.55,779.96,57.22,154.77,27.7321,6947.55,2126.5,14596.52,18086.4,10503.57
2016-10-19,117.47,795.26,57.66,150.72,27.8571,7000.06,2139.6,14752.25,18161.94,10631.55
2016-10-20,117.12,801.56,57.53,151.26,27.934,7021.92,2144.29,14840.49,18202.62,10645.68
2016-10-21,117.06,796.97,57.25,151.52,27.9436,7026.9,2141.34,14847.92,18162.35,10701.39
2016-10-24,116.6,799.37,59.66,149.63,27.8571,7020.47,2141.16,14939.04,18145.71,10710.73
2016-10-25,117.65,813.11,61,150.57,27.7994,6986.4,2151.33,14923.01,18223.03,10761.17
2016-10-26,118.25,807.67,60.99,150.88,27.5399,7017.64,2143.16,14870.63,18169.27,10757.31
2016-10-27,115.59,799.07,60.63,151.81,27.7513,6958.09,2139.43,14807.56,18199.33,10709.68
2016-10-28,114.48,795.35,60.1,153.35,27.5206,6986.57,2133.04,14833.75,18169.68,10717.08
2016-10-31,113.72,795.37,59.87,152.61,28.0878,6996.26,2126.41,14785.29,18161.19,10696.19
2016-11-01,113.54,784.54,59.92,153.69,27.9724,6954.22,2126.15,14787.27,18142.42,10665.01
2016-11-02,111.49,783.61,59.8,152.79,27.7609,6917.14,2111.72,14778.32,18037.1,10526.16
2016-11-03,111.59,768.7,59.43,151.95,27.3861,6845.42,2097.94,14594.72,17959.64,10370.93
2016-11-04,109.83,762.13,59.21,152.37,27.1842,6790.51,2088.66,14583.42,17930.67,10325.88
2016-11-07,108.84,762.02,58.71,152.43,27.338,6693.26,2085.18,14509.25,17888.28,10259.13
2016-11-08,110.41,782.52,60.42,155.72,28.1743,6806.9,2131.52,14652.45,18259.6,10456.95
2016-11-09,111.06,790.51,60.47,155.17,28.28,6843.13,2139.56,14656.84,18332.74,10482.32
2016-11-10,110.88,785.31,60.17,154.81,28.4819,6911.84,2163.26,14759.91,18589.69,10646.01
2016-11-11,107.79,762.56,58.7,160.22,29.2317,6827.98,2167.48,14744.25,18807.88,10630.12
2016-11-14,108.43,754.02,59.02,161.27,29.52,6730.43,2164.45,14555.41,18847.66,10667.95
2016-11-15,105.71,736.08,58.12,158.21,29.3278,6753.18,2164.2,14598.45,18868.69,10693.69
2016-11-16,107.11,758.49,58.87,158.67,29.5585,6792.74,2180.39,14756.1,18923.06,10735.14
2016-11-17,109.99,764.48,59.65,159.29,29.5489,6749.72,2176.94,14733.22,18868.14,10663.87
2016-11-18,109.95,771.23,60.64,159.8,29.5969,6794.71,2187.12,14826.09,18903.82,10685.54
2016-11-21,110.06,760.54,60.35,160.39,29.4816,6775.77,2181.9,14864.03,18867.93,10664.56
2016-11-22,111.73,769.2,60.86,162.77,29.6738,6777.96,2198.18,15039.87,18956.69,10685.13
2016-11-23,111.8,768.27,61.12,162.67,29.9718,6819.72,2202.94,15100.38,19023.87,10713.85
2016-11-24,111.8,768.27,61.12,162.67,29.9718,6817.71,2202.94,15080.91,19023.87,10662.44
2016-11-25,111.23,760.99,60.4,161.98,30.1256,6829.2,2204.72,15075.2,19083.18,10689.26
2016-11-28,111.79,761.68,60.53,163.14,30.2217,6840.75,2213.35,15075.44,19152.14,10699.27
2016-11-29,111.57,768.24,60.61,164.52,30.0391,6799.47,2201.72,15015.36,19097.9,10582.67
2016-11-30,111.46,770.84,61.09,163.53,29.8469,6772,2204.66,14999.81,19121.6,10620.49
2016-12-01,110.52,758.04,60.26,162.22,29.5681,6783.79,2198.81,15082.85,19123.58,10640.3
2016-12-02,109.49,747.92,59.2,159.82,30.1737,6752.93,2191.08,15027.53,19191.93,10534.05
2016-12-05,109.9,750.5,59.25,160.02,30.1256,6730.72,2191.95,15052.52,19170.42,10513.35
2016-12-06,109.11,762.52,60.22,159.84,29.9045,6746.83,2204.71,15095.17,19216.24,10684.83
2016-12-07,109.95,759.11,59.95,160.35,29.9622,6779.84,2212.23,15125.8,19251.78,10775.32
2016-12-08,111.03,771.19,61.37,164.79,30.3755,6902.23,2241.35,15237.75,19549.62,10986.69
2016-12-09,112.12,776.42,61.01,165.36,30.3083,6931.55,2246.19,15295.2,19614.81,11179.42
2016-12-12,113.95,789.29,61.97,166.52,30.5486,6954.21,2259.53,15312.2,19756.85,11203.63
2016-12-13,113.3,789.27,62.17,165.5,30.6255,6890.42,2256.96,15287.7,19796.43,11190.21
2016-12-14,115.19,796.1,62.98,168.29,30.5101,6968.57,2271.72,15385.27,19911.21,11284.65
2016-12-15,115.19,797.07,62.68,168.51,30.2794,6949.19,2253.28,15197.18,19792.53,11244.84
2016-12-16,115.82,797.85,62.58,168.02,30.0487,6999.01,2262.03,15218.31,19852.24,11366.4
2016-12-19,115.97,790.8,62.3,166.73,30.5197,7011.64,2258.07,15252.2,19843.41,11404.01
2016-12-20,116.64,794.2,63.62,166.68,30.6831,7017.16,2262.53,15269.85,19883.06,11426.7
2016-12-21,116.95,796.42,63.54,167.6,31.0004,7043.96,2270.76,15292.96,19974.62,11464.74
2016-12-22,117.06,794.56,63.54,167.33,30.885,7041.42,2265.18,15305.89,19941.96,11468.64
2016-12-23,116.29,791.26,63.55,167.06,30.587,7063.68,2260.96,15335.23,19918.88,11456.1
2016-12-26,116.29,791.26,63.55,167.06,30.587,7063.68,2260.96,15335.23,19918.88,11456.1
2016-12-27,116.52,789.91,63.24,166.71,30.6447,7063.68,2263.79,15335.23,19933.81,11449.93
2016-12-28,117.26,791.55,63.28,167.14,30.6639,7068.17,2268.88,15328.15,19945.04,11472.24
2016-12-29,116.76,785.05,62.99,166.19,30.4717,7106.08,2249.92,15361.1,19833.68,11474.99
2016-12-30,116.73,782.79,62.9,166.6,30.4813,7120.26,2249.26,15422.12,19819.78,11451.05
2017-01-02,116.73,782.79,62.9,166.6,30.4813,7120.26,2249.26,15422.12,19819.78,11481.06
2017-01-03,115.82,771.82,62.14,165.99,30.3755,7142.83,2238.83,15287.59,19762.6,11598.33
2017-01-04,116.15,786.14,62.58,167.19,30.4621,7177.89,2257.83,15403.03,19881.76,11584.24
2017-01-05,116.02,786.9,62.3,169.26,30.4717,7189.74,2270.75,15516.75,19942.16,11584.31
2017-01-06,116.61,794.02,62.3,168.7,30.2986,7195.31,2269,15586.58,19899.29,11584.94
2017-01-09,117.91,806.15,62.84,169.53,30.3852,7210.05,2276.98,15496.05,19963.8,11599.01
2017-01-10,118.99,806.65,62.64,167.65,30.241,7237.77,2268.9,15388.95,19887.38,11563.99
2017-01-11,119.11,804.79,62.62,165.52,30.1545,7275.47,2268.9,15426.28,19855.53,11583.3
2017-01-12,119.75,807.91,63.19,167.75,30.2506,7290.49,2275.32,15491.54,19954.28,11646.17
2017-01-13,119.25,806.36,62.61,167.95,30.1737,7292.37,2270.44,15418.16,19891,11521.04
2017-01-16,119.25,806.36,62.61,167.95,30.1737,7337.81,2270.44,15497.28,19891,11629.18
2017-01-17,119.04,807.88,62.7,167.34,30.1448,7327.13,2274.64,15479.29,19885.73,11554.71
2017-01-18,120,804.61,62.53,167.89,30.0583,7220.38,2267.89,15441.36,19826.77,11540
2017-01-19,119.99,806.07,62.5,166.8,30.0199,7247.61,2271.89,15397.85,19804.72,11599.39
2017-01-20,119.78,802.175,62.3,166.81,30.0007,7208.44,2263.69,15409.81,19732.4,11596.89
2017-01-23,120,805.02,62.74,170.55,29.347,7198.44,2271.31,15547.88,19827.25,11630.13
2017-01-24,120.08,819.31,62.96,171.03,28.5972,7151.18,2265.2,15480.13,19799.85,11545.75
2017-01-25,119.97,823.87,63.52,175.9,28.8375,7150.34,2280.07,15610.69,19912.71,11594.94
2017-01-26,121.88,835.67,63.68,178.29,29.1932,7164.43,2298.37,15643.84,20068.51,11806.05
2017-01-27,121.94,832.15,64.27,178.66,29.1451,7161.49,2296.68,15615.52,20100.91,11848.63
2017-01-30,121.95,823.31,65.78,177.3,28.8472,7184.49,2294.69,15575.81,20093.78,11814.27
2017-01-31,121.63,802.32,65.13,175.8,28.7991,7118.48,2280.9,15405.12,19971.13,11681.89
2017-02-01,121.35,796.79,64.65,174.52,28.5492,7099.15,2278.87,15385.96,19864.09,11535.31
2017-02-02,128.75,795.695,63.58,174.29,28.5396,7107.65,2279.55,15402.39,19890.94,11659.5
2017-02-03,128.53,798.53,63.17,174.58,28.5299,7140.75,2280.85,15399.11,19884.91,11627.95
2017-02-06,129.08,801.49,63.68,175.82,28.5492,7188.3,2297.42,15476.39,20071.46,11651.49
2017-02-07,130.29,801.34,63.64,175.86,28.5107,7172.15,2292.56,15456.94,20052.42,11509.84
2017-02-08,131.53,806.97,63.43,178.46,28.4146,7186.22,2293.08,15498.8,20090.29,11549.44
2017-02-09,132.04,808.38,63.34,176.17,28.2896,7188.82,2294.67,15554.04,20054.34,11543.38
2017-02-10,132.42,809.56,64.06,177.21,28.4434,7229.5,2307.87,15617.3,20172.4,11642.86
2017-02-13,132.12,813.67,64,178.68,28.5684,7258.75,2316.1,15729.12,20269.37,11666.97
2017-02-14,133.29,819.24,64.72,179.36,28.876,7278.92,2328.25,15756.58,20412.16,11774.43
2017-02-15,135.02,820.45,64.57,180.13,29.1067,7268.56,2337.58,15786.03,20504.41,11771.81
2017-02-16,135.51,818.98,64.53,181.68,29.174,7302.41,2349.25,15844.95,20611.86,11793.93
2017-02-17,135.345,824.16,64.52,181.43,29.2701,7277.92,2347.22,15864.17,20619.77,11757.24
2017-02-20,135.345,824.16,64.52,181.43,29.2701,7299.96,2347.22,15864.17,20619.77,11757.02
2017-02-21,135.72,828.07,64.62,180.67,29.1932,7299.86,2351.16,15838.63,20624.05,11827.62
2017-02-22,136.7,831.66,64.49,180.26,29.3374,7274.83,2365.38,15922.37,20743,11967.49
2017-02-23,137.11,830.76,64.36,181.15,29.1548,7302.25,2362.82,15830.22,20775.6,11998.59
2017-02-24,136.53,831.33,64.62,181.65,28.8568,7271.37,2363.81,15781.2,20810.32,11947.83
2017-02-27,136.66,828.64,64.62,181.35,29.0202,7243.7,2367.34,15533.46,20821.76,11804.03
2017-02-28,136.93,829.28,64.23,179.4,28.7799,7253,2369.75,15463.51,20837.44,11822.67
2017-03-01,136.99,823.21,63.98,179.82,28.6549,7263.44,2363.64,15399.24,20812.24,11834.41
2017-03-02,139.79,835.24,64.94,181.95,29.0202,7382.9,2395.96,15599.68,21115.55,12067.19
2017-03-03,138.96,830.63,64.01,180.53,29.0202,7382.35,2381.92,15536.65,21002.97,12059.57
2017-03-06,139.78,829.08,64.25,180.05,28.9529,7374.26,2383.12,15608.5,21005.71,12027.36
2017-03-07,139.34,827.78,64.27,180.47,28.8375,7350.12,2375.31,15629.75,20954.34,11958.4
2017-03-08,139.52,831.91,64.4,180.38,28.703,7338.99,2368.39,15608.78,20924.76,11966.14
2017-03-09,139,835.37,64.99,179.45,28.6453,7334.61,2362.98,15496.98,20855.73,11967.31
2017-03-10,138.68,838.68,64.73,177.18,28.5107,7314.96,2364.87,15496.84,20858.19,11978.39
2017-03-13,139.14,843.25,64.93,177.83,29.1067,7343.08,2372.6,15506.68,20902.98,11963.18
2017-03-14,139.2,845.54,64.71,176.46,28.703,7367.08,2373.47,15544.82,20881.48,11990.03
2017-03-15,138.99,845.62,64.41,175.72,28.3954,7357.85,2365.45,15379.61,20837.37,11988.79
2017-03-16,140.46,847.2,64.75,175.81,28.6068,7368.64,2385.26,15520.91,20950.1,12009.87
2017-03-17,140.69,848.78,64.64,177.24,28.5972,7415.95,2381.38,15562.41,20934.55,12083.18
2017-03-20,139.99,852.12,64.87,175.65,28.7222,7424.96,2378.25,15490.49,20914.62,12095.24
2017-03-21,141.46,848.4,64.93,175.7,28.5876,7429.81,2373.47,15442.32,20905.86,12052.9
2017-03-22,139.84,830.46,64.21,173.88,28.2512,7378.34,2344.02,15313.13,20668.01,11962.13
2017-03-23,141.42,829.59,65.03,174.78,28.3858,7324.72,2348.45,15348.46,20661.3,11904.12
2017-03-24,140.92,817.58,64.87,174.82,28.4723,7340.71,2345.96,15433.61,20656.58,12039.68
2017-03-27,140.64,814.43,64.98,173.83,28.5684,7336.82,2343.98,15442.67,20596.72,12064.27
2017-03-28,140.88,819.51,65.1,173.77,28.2992,7293.5,2341.59,15506.22,20550.98,11996.07
2017-03-29,143.8,820.92,65.29,174.51,28.4723,7343.42,2358.57,15598.57,20701.5,12149.42
2017-03-30,144.12,831.41,65.47,173.94,28.5299,7373.72,2361.13,15657.63,20659.32,12203
2017-03-31,143.93,831.5,65.71,173.86,28.7126,7369.52,2368.06,15578.76,20728.49,12256.43
2017-04-03,143.66,829.56,65.86,174.14,28.6453,7322.92,2362.72,15547.75,20663.22,12312.87
2017-04-04,143.7,838.55,65.55,174.5,28.7222,7282.69,2358.84,15584.4,20650.21,12257.2
2017-04-05,144.77,834.57,65.73,174.52,28.8568,7321.82,2360.16,15669.08,20689.24,12282.34
2017-04-06,144.02,831.41,65.56,172.88,28.8087,7331.68,2352.95,15642.99,20648.15,12217.54
2017-04-07,143.66,827.88,65.73,172.45,28.7703,7303.2,2357.49,15697.18,20662.95,12230.89
2017-04-10,143.34,824.67,65.68,172.14,28.8279,7349.37,2355.54,15667.13,20656.1,12225.06
2017-04-11,143.17,824.73,65.53,171.2,28.8472,7348.94,2357.16,15730.79,20658.02,12200.52
2017-04-12,141.63,823.35,65.48,170.58,28.876,7365.5,2353.78,15727.11,20651.3,12139.35
2017-04-13,141.8,824.32,65.23,170.66,28.6165,7348.99,2344.93,15648.4,20591.86,12154.7
2017-04-14,141.8,824.32,65.23,170.66,28.6165,7348.99,2344.93,15648.4,20591.86,12154.7
2017-04-17,141.05,823.56,64.95,169.53,28.4146,7348.99,2328.95,15535.48,20453.25,12154.7
2017-04-18,141.83,837.17,65.48,171.1,28.4915,7327.59,2349.01,15684.89,20636.92,12109
2017-04-19,141.2,836.82,65.39,170.05,28.6837,7147.5,2342.19,15622.57,20523.28,12000.44
2017-04-20,140.68,838.21,65.04,161.69,28.8375,7114.36,2338.17,15552.88,20404.49,12016.45
2017-04-21,142.44,841.65,65.5,162.3,29.0971,7118.54,2355.84,15625.56,20578.71,12027.32
2017-04-24,142.27,843.19,66.4,160.38,28.405,7114.55,2348.69,15614.48,20547.76,12048.57
2017-04-25,143.64,862.76,67.53,160.75,28.405,7264.68,2374.15,15712.46,20763.89,12454.98
2017-04-26,144.53,872.3,67.92,160.39,28.3089,7275.64,2388.61,15745.19,20996.12,12467.04
2017-04-27,143.68,871.73,67.83,160.06,28.1262,7288.72,2387.45,15649.54,20975.09,12472.8
2017-04-28,143.79,874.25,68.27,160.32,27.9532,7237.17,2388.77,15506.47,20981.33,12443.79
2017-05-01,143.65,905.96,68.46,160.29,27.8667,7237.17,2384.2,15586.13,20940.51,12443.79
2017-05-02,146.58,912.57,69.41,158.84,27.8186,7203.94,2388.33,15575.63,20913.46,12438.01
2017-05-03,147.51,916.44,69.3,159.1,27.8667,7250.05,2391.17,15619.65,20949.89,12507.9
2017-05-04,147.06,927.04,69.08,158.63,28.0974,7234.53,2388.13,15543.14,20957.9,12527.84
2017-05-05,146.53,931.66,68.81,159.05,28.0685,7248.1,2389.52,15396.7,20951.47,12647.78
2017-05-08,148.96,927.13,69,155.05,28.0878,7297.43,2399.29,15582.04,21006.94,12716.89
2017-05-09,153.01,934.3,68.94,153.03,27.9436,7300.86,2399.38,15652.08,21012.28,12694.55
2017-05-10,153.99,932.17,69.04,152.11,27.809,7342.21,2396.92,15569.2,20975.78,12749.12
2017-05-11,153.26,928.78,69.31,151.25,27.5879,7385.24,2399.63,15633.21,20943.11,12757.46
2017-05-12,153.95,930.6,68.46,150.65,27.7513,7386.63,2394.44,15550.55,20919.42,12711.06
2017-05-15,156.1,932.22,68.38,150.37,27.1746,7435.39,2390.9,15537.88,20896.61,12770.41
2017-05-16,155.7,937.08,68.43,151.51,27.0881,7454.37,2402.32,15629.47,20981.94,12807.04
2017-05-17,155.47,943,69.41,153.68,26.9535,7522.03,2400.67,15543.33,20979.75,12804.53
2017-05-18,150.25,919.62,67.48,150.93,26.3479,7503.47,2357.03,15273.68,20606.93,12631.61
2017-05-19,152.54,930.24,67.71,150.78,26.4152,7436.42,2365.72,15277.2,20663.02,12590.06
2017-05-22,153.06,934.01,67.69,151.98,26.9631,7470.71,2381.73,15277.2,20804.84,12638.69
2017-05-23,153.99,941.86,68.45,152.64,27.0881,7496.34,2394.02,15458.46,20894.83,12619.46
2017-05-24,153.8,948.82,68.68,152.03,27.1842,7485.29,2398.42,15476.94,20937.91,12659.15
2017-05-25,153.34,954.96,68.77,152.51,26.7516,7514.9,2404.39,15419.49,21012.42,12642.87
2017-05-26,153.87,969.54,69.62,153.2,26.4248,7517.71,2415.07,15410.73,21082.95,12621.72
2017-05-29,153.87,969.54,69.62,153.2,26.4248,7517.71,2415.07,15416.93,21082.95,12602.18
2017-05-30,153.61,971.47,69.96,152.49,26.3864,7547.63,2415.82,15421.91,21080.28,12628.95
2017-05-31,153.67,975.88,70.41,151.73,26.2998,7526.51,2412.91,15372.35,21029.47,12598.68
2017-06-01,152.76,964.86,69.84,152.63,26.3191,7519.95,2411.8,15349.91,21008.65,12615.06
2017-06-02,153.18,966.95,70.1,152.67,26.6459,7543.77,2430.06,15469.91,21144.18,12664.92
2017-06-05,155.45,975.6,71.76,152.05,26.7997,7547.63,2439.07,15442.75,21206.29,12664.92
2017-06-06,153.93,983.68,72.28,152.41,26.8958,7525.76,2436.1,15409.78,21184.04,12822.94
2017-06-07,154.45,976.57,72.52,152.37,26.8478,7524.95,2429.33,15464.56,21136.23,12690.12
2017-06-08,155.37,981.08,72.39,150.98,26.6074,7478.62,2433.14,15372.14,21173.69,12672.49
2017-06-09,154.99,983.41,71.95,152.1,26.5209,7449.98,2433.79,15423.08,21182.53,12713.58
2017-06-12,148.98,949.83,70.32,154.1,26.8574,7527.33,2431.77,15473.21,21271.97,12815.72
2017-06-13,145.42,942.9,69.78,155.18,27.8186,7511.87,2429.39,15383.8,21235.67,12690.44
2017-06-14,146.59,953.4,70.65,154.25,27.3476,7500.44,2440.35,15379.75,21328.47,12764.98
2017-06-15,145.16,950.76,70.27,153.81,27.5783,7474.4,2437.92,15170.13,21374.56,12805.95
2017-06-16,144.29,942.31,69.9,154.22,27.8186,7419.36,2432.46,15160.42,21359.9,12691.81
2017-06-19,142.27,939.78,70,155.38,27.8763,7463.54,2433.15,15192.54,21384.28,12752.73
2017-06-20,146.34,957.37,70.87,154.84,27.684,7523.81,2453.46,15266.04,21528.99,12888.95
2017-06-21,145.01,950.63,69.91,154.95,27.04,7472.71,2437.03,15149.6,21467.14,12814.79
2017-06-22,145.87,959.45,70.27,153.79,26.7036,7447.79,2435.61,15148.53,21410.03,12774.26
2017-06-23,145.63,957.09,70.26,154.4,26.4825,7439.29,2434.5,15219.9,21397.29,12794
2017-06-26,146.28,965.59,71.21,154.11,26.5017,7424.13,2438.3,15319.56,21394.76,12733.41
2017-06-27,145.82,952.27,70.53,155.23,26.5402,7446.8,2439.07,15316.02,21409.55,12770.83
2017-06-28,143.73,927.33,69.21,154.75,26.1557,7434.36,2419.38,15281.22,21310.66,12671.02
2017-06-29,145.83,940.49,69.8,155.32,26.0307,7387.8,2440.69,15355.58,21454.61,12647.27
2017-06-30,143.68,917.79,68.49,154.13,25.973,7350.32,2419.7,15213.42,21287.03,12416.19
2017-07-03,144.02,908.73,68.93,153.83,25.9634,7312.72,2423.41,15213.42,21349.63,12325.12
2017-07-04,144.02,908.73,68.93,153.83,25.9634,7377.09,2423.41,15182.19,21349.63,12475.31
2017-07-05,143.5,898.7,68.17,155.58,26.3864,7357.23,2429.01,15130.61,21479.27,12437.13
2017-07-06,144.09,911.71,69.08,153.67,26.2902,7367.6,2432.54,15153.12,21478.17,12453.68
2017-07-07,142.73,906.69,68.57,152.36,25.2905,7337.28,2409.75,15078,21320.04,12381.25
2017-07-10,144.18,918.59,69.46,152.94,25.1367,7350.92,2425.18,15027.16,21414.34,12388.68
2017-07-11,145.06,928.8,69.98,153.42,25.031,7370.03,2427.43,15105.29,21408.52,12445.92
2017-07-12,145.53,930.09,69.99,153.19,25.3578,7329.76,2425.53,15149.14,21409.07,12437.02
2017-07-13,145.74,943.83,71.15,153.7,25.5501,7416.93,2443.25,15143.99,21532.14,12626.58
2017-07-14,147.77,947.16,71.77,153.63,25.7519,7413.44,2447.83,15135,21553.09,12641.33
2017-07-17,149.04,955.99,72.78,154.24,25.7423,7378.39,2459.27,15174.81,21637.74,12631.72
2017-07-18,149.56,953.42,73.35,153.01,25.7808,7404.13,2459.14,15165.36,21629.72,12587.16
2017-07-19,150.08,965.4,73.3,154,25.8481,7390.22,2460.61,15149.57,21574.73,12430.39
2017-07-20,151.02,970.89,73.86,147.53,25.8961,7430.91,2473.83,15244.71,21640.75,12452.05
2017-07-21,150.34,968.15,74.22,147.66,25.6558,7487.87,2473.45,15264.64,21611.78,12447.25
2017-07-24,150.27,972.92,73.79,147.08,24.906,7452.91,2472.54,15183.13,21580.07,12240.06
2017-07-25,152.09,980.34,73.6,145.99,24.4446,7377.73,2469.91,15128.69,21513.17,12208.95
2017-07-26,152.74,950.7,74.19,146.19,24.4542,7434.82,2477.13,15202.37,21613.43,12264.31
2017-07-27,153.46,947.8,74.05,145.36,24.5984,7452.32,2477.83,15171.39,21711.01,12305.11
2017-07-28,150.56,934.09,73.16,145.07,24.7907,7443.01,2475.42,15191.36,21796.55,12212.04
2017-07-31,149.5,941.53,73.04,144.29,24.5407,7368.37,2472.1,15128.65,21830.31,12162.7
2017-08-01,148.73,930.5,72.7,144.67,24.6176,7372,2470.3,15143.87,21891.12,12118.25
2017-08-02,150.05,930.83,72.58,145.3,24.4542,7423.66,2476.35,15202.1,21963.92,12251.29
2017-08-03,157.14,930.39,72.26,144.45,24.5311,7411.43,2477.57,15265.63,22016.24,12181.48
2017-08-04,155.57,923.65,72.15,144.94,24.7618,7474.77,2472.16,15191.96,22026.1,12154.72
2017-08-07,156.39,927.96,72.68,145.16,24.7811,7511.71,2476.83,15191.96,22092.81,12297.72
2017-08-08,158.81,929.36,72.4,143.47,24.6369,7531.94,2480.91,15257.97,22118.42,12257.17
2017-08-09,160.08,926.79,72.79,142.11,24.5696,7542.73,2474.92,15256.35,22085.34,12292.05
2017-08-10,161.06,922.9,72.47,141.77,24.7138,7498.06,2474.02,15217.33,22048.7,12154
2017-08-11,155.32,907.24,71.41,141.84,24.3197,7389.94,2438.21,15074.25,21844.01,12014.3
2017-08-14,157.48,914.39,72.5,141.84,24.2235,7309.96,2441.32,15033.38,21858.32,12014.06
2017-08-15,159.85,922.67,73.59,142.32,24.3773,7353.89,2465.84,15119.91,21993.71,12165.12
2017-08-16,161.6,922.22,73.22,142.07,24.1659,7383.85,2464.61,15097.84,21998.99,12177.04
